Page URL,Analytics Provider,Tag ID,Calls
https://www.outkick.com/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/,Google Tag Manager,G-N63JWMPCV1,1
https://www.outkick.com/,Google Analytics,Unknown ID,2
https://www.outkick.com/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/decoding-mike-slive-072011/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/decoding-mike-slive-072011/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/decoding-mike-slive-072011/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/decoding-mike-slive-072011/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/decoding-mike-slive-072011/,Google Analytics,Unknown ID,1
https://www.outkick.com/decoding-mike-slive-072011/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/decoding-mike-slive-072011/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/mike-slive-creates-a-paradigm-shift-of-his-own-072011/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/mike-slive-creates-a-paradigm-shift-of-his-own-072011/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/mike-slive-creates-a-paradigm-shift-of-his-own-072011/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/mike-slive-creates-a-paradigm-shift-of-his-own-072011/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/mike-slive-creates-a-paradigm-shift-of-his-own-072011/,Google Analytics,Unknown ID,1
https://www.outkick.com/mike-slive-creates-a-paradigm-shift-of-his-own-072011/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/mike-slive-creates-a-paradigm-shift-of-his-own-072011/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/the-outkick-the-coverage-manifesto-072011/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/the-outkick-the-coverage-manifesto-072011/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/the-outkick-the-coverage-manifesto-072011/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/the-outkick-the-coverage-manifesto-072011/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/the-outkick-the-coverage-manifesto-072011/,Google Analytics,Unknown ID,1
https://www.outkick.com/the-outkick-the-coverage-manifesto-072011/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/the-outkick-the-coverage-manifesto-072011/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/is-floridas-will-muschamp-crazy-072111/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/is-floridas-will-muschamp-crazy-072111/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/is-floridas-will-muschamp-crazy-072111/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/is-floridas-will-muschamp-crazy-072111/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/is-floridas-will-muschamp-crazy-072111/,Google Analytics,Unknown ID,1
https://www.outkick.com/is-floridas-will-muschamp-crazy-072111/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/is-floridas-will-muschamp-crazy-072111/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/hot-seat-diaries-the-tale-of-georgias-mark-richt-072111/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/hot-seat-diaries-the-tale-of-georgias-mark-richt-072111/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/hot-seat-diaries-the-tale-of-georgias-mark-richt-072111/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/hot-seat-diaries-the-tale-of-georgias-mark-richt-072111/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/hot-seat-diaries-the-tale-of-georgias-mark-richt-072111/,Google Analytics,Unknown ID,1
https://www.outkick.com/hot-seat-diaries-the-tale-of-georgias-mark-richt-072111/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/hot-seat-diaries-the-tale-of-georgias-mark-richt-072111/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/sweet-bones-party-tonight-in-birmingham-6-9-also-verno-a-hot-chick-and-a-stick-072111/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/sweet-bones-party-tonight-in-birmingham-6-9-also-verno-a-hot-chick-and-a-stick-072111/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/sweet-bones-party-tonight-in-birmingham-6-9-also-verno-a-hot-chick-and-a-stick-072111/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/sweet-bones-party-tonight-in-birmingham-6-9-also-verno-a-hot-chick-and-a-stick-072111/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/sweet-bones-party-tonight-in-birmingham-6-9-also-verno-a-hot-chick-and-a-stick-072111/,Google Analytics,Unknown ID,1
https://www.outkick.com/sweet-bones-party-tonight-in-birmingham-6-9-also-verno-a-hot-chick-and-a-stick-072111/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/did-t-town-menswear-cause-an-ncaa-violation-for-alabama-072211/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/did-t-town-menswear-cause-an-ncaa-violation-for-alabama-072211/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/did-t-town-menswear-cause-an-ncaa-violation-for-alabama-072211/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/did-t-town-menswear-cause-an-ncaa-violation-for-alabama-072211/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/did-t-town-menswear-cause-an-ncaa-violation-for-alabama-072211/,Google Analytics,Unknown ID,1
https://www.outkick.com/did-t-town-menswear-cause-an-ncaa-violation-for-alabama-072211/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/alabama-notifies-oktc-of-cease-and-desist-letter-sent-to-t-town-menswear-in-december-2010-072211/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/alabama-notifies-oktc-of-cease-and-desist-letter-sent-to-t-town-menswear-in-december-2010-072211/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/alabama-notifies-oktc-of-cease-and-desist-letter-sent-to-t-town-menswear-in-december-2010-072211/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/alabama-notifies-oktc-of-cease-and-desist-letter-sent-to-t-town-menswear-in-december-2010-072211/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/alabama-notifies-oktc-of-cease-and-desist-letter-sent-to-t-town-menswear-in-december-2010-072211/,Google Analytics,Unknown ID,1
https://www.outkick.com/alabama-notifies-oktc-of-cease-and-desist-letter-sent-to-t-town-menswear-in-december-2010-072211/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/alabama-notifies-oktc-of-cease-and-desist-letter-sent-to-t-town-menswear-in-december-2010-072211/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/owner-of-t-town-menswear-had-alabama-sideline-passes-in-2009-and-2010-072411/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/owner-of-t-town-menswear-had-alabama-sideline-passes-in-2009-and-2010-072411/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/owner-of-t-town-menswear-had-alabama-sideline-passes-in-2009-and-2010-072411/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/owner-of-t-town-menswear-had-alabama-sideline-passes-in-2009-and-2010-072411/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/owner-of-t-town-menswear-had-alabama-sideline-passes-in-2009-and-2010-072411/,Google Analytics,Unknown ID,1
https://www.outkick.com/owner-of-t-town-menswear-had-alabama-sideline-passes-in-2009-and-2010-072411/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/alabama-releases-cease-and-desist-letter-to-t-town-menswear-confirms-autographs-were-sold-072411/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/alabama-releases-cease-and-desist-letter-to-t-town-menswear-confirms-autographs-were-sold-072411/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/alabama-releases-cease-and-desist-letter-to-t-town-menswear-confirms-autographs-were-sold-072411/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/alabama-releases-cease-and-desist-letter-to-t-town-menswear-confirms-autographs-were-sold-072411/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/alabama-releases-cease-and-desist-letter-to-t-town-menswear-confirms-autographs-were-sold-072411/,Google Analytics,Unknown ID,1
https://www.outkick.com/alabama-releases-cease-and-desist-letter-to-t-town-menswear-confirms-autographs-were-sold-072411/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/alabama-releases-cease-and-desist-letter-to-t-town-menswear-confirms-autographs-were-sold-072411/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/julio-jones-man-of-many-suits-072511/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/julio-jones-man-of-many-suits-072511/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/julio-jones-man-of-many-suits-072511/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/julio-jones-man-of-many-suits-072511/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/julio-jones-man-of-many-suits-072511/,Google Analytics,Unknown ID,1
https://www.outkick.com/julio-jones-man-of-many-suits-072511/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/julio-jones-man-of-many-suits-072511/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/20110725players-dont-respect-the-ncaa-its-time-for-change/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/20110725players-dont-respect-the-ncaa-its-time-for-change/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/20110725players-dont-respect-the-ncaa-its-time-for-change/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/20110725players-dont-respect-the-ncaa-its-time-for-change/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/20110725players-dont-respect-the-ncaa-its-time-for-change/,Google Analytics,Unknown ID,1
https://www.outkick.com/20110725players-dont-respect-the-ncaa-its-time-for-change/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/20110725players-dont-respect-the-ncaa-its-time-for-change/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/pregnant-in-a-sundress-hello-yall-072511/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/pregnant-in-a-sundress-hello-yall-072511/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/pregnant-in-a-sundress-hello-yall-072511/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/pregnant-in-a-sundress-hello-yall-072511/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/pregnant-in-a-sundress-hello-yall-072511/,Google Analytics,Unknown ID,1
https://www.outkick.com/pregnant-in-a-sundress-hello-yall-072511/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/pregnant-in-a-sundress-hello-yall-072511/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/alabama-releases-statement-letter-saying-tom-albetar-has-been-disassociated-from-program-effective-march-31-2011-072611/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/alabama-releases-statement-letter-saying-tom-albetar-has-been-disassociated-from-program-effective-march-31-2011-072611/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/alabama-releases-statement-letter-saying-tom-albetar-has-been-disassociated-from-program-effective-march-31-2011-072611/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/alabama-releases-statement-letter-saying-tom-albetar-has-been-disassociated-from-program-effective-march-31-2011-072611/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/alabama-releases-statement-letter-saying-tom-albetar-has-been-disassociated-from-program-effective-march-31-2011-072611/,Google Analytics,Unknown ID,1
https://www.outkick.com/alabama-releases-statement-letter-saying-tom-albetar-has-been-disassociated-from-program-effective-march-31-2011-072611/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/alabama-releases-statement-letter-saying-tom-albetar-has-been-disassociated-from-program-effective-march-31-2011-072611/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/alabamas-timeline-makes-no-sense-nick-saban-comments-on-story-072611/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/alabamas-timeline-makes-no-sense-nick-saban-comments-on-story-072611/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/alabamas-timeline-makes-no-sense-nick-saban-comments-on-story-072611/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/alabamas-timeline-makes-no-sense-nick-saban-comments-on-story-072611/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/alabamas-timeline-makes-no-sense-nick-saban-comments-on-story-072611/,Google Analytics,Unknown ID,1
https://www.outkick.com/alabamas-timeline-makes-no-sense-nick-saban-comments-on-story-072611/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/why-is-trent-richardson-out-to-dinner-with-tom-albetar-072611/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/why-is-trent-richardson-out-to-dinner-with-tom-albetar-072611/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/why-is-trent-richardson-out-to-dinner-with-tom-albetar-072611/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/why-is-trent-richardson-out-to-dinner-with-tom-albetar-072611/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/why-is-trent-richardson-out-to-dinner-with-tom-albetar-072611/,Google Analytics,Unknown ID,1
https://www.outkick.com/why-is-trent-richardson-out-to-dinner-with-tom-albetar-072611/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/why-is-trent-richardson-out-to-dinner-with-tom-albetar-072611/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/tebow-time-in-denver-072611/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/tebow-time-in-denver-072611/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/tebow-time-in-denver-072611/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/tebow-time-in-denver-072611/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/tebow-time-in-denver-072611/,Google Analytics,Unknown ID,1
https://www.outkick.com/tebow-time-in-denver-072611/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/tebow-time-in-denver-072611/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/pac-12-sizzle-video-aces-sat-vocabulary-test-nails-bad-faulkner-072611/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/pac-12-sizzle-video-aces-sat-vocabulary-test-nails-bad-faulkner-072611/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/pac-12-sizzle-video-aces-sat-vocabulary-test-nails-bad-faulkner-072611/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/pac-12-sizzle-video-aces-sat-vocabulary-test-nails-bad-faulkner-072611/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/pac-12-sizzle-video-aces-sat-vocabulary-test-nails-bad-faulkner-072611/,Google Analytics,Unknown ID,1
https://www.outkick.com/pac-12-sizzle-video-aces-sat-vocabulary-test-nails-bad-faulkner-072611/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/pac-12-sizzle-video-aces-sat-vocabulary-test-nails-bad-faulkner-072611/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/alabama-releases-statement-letter-saying-tom-albetar-has-been-disassociated-from-program-effective-march-31-2011-072611-2/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/alabama-releases-statement-letter-saying-tom-albetar-has-been-disassociated-from-program-effective-march-31-2011-072611-2/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/alabama-releases-statement-letter-saying-tom-albetar-has-been-disassociated-from-program-effective-march-31-2011-072611-2/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/alabama-releases-statement-letter-saying-tom-albetar-has-been-disassociated-from-program-effective-march-31-2011-072611-2/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/alabama-releases-statement-letter-saying-tom-albetar-has-been-disassociated-from-program-effective-march-31-2011-072611-2/,Google Analytics,Unknown ID,1
https://www.outkick.com/alabama-releases-statement-letter-saying-tom-albetar-has-been-disassociated-from-program-effective-march-31-2011-072611-2/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/alabamas-timeline-makes-no-sense-nick-saban-comments-on-story-072611-2/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/alabamas-timeline-makes-no-sense-nick-saban-comments-on-story-072611-2/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/alabamas-timeline-makes-no-sense-nick-saban-comments-on-story-072611-2/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/alabamas-timeline-makes-no-sense-nick-saban-comments-on-story-072611-2/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/alabamas-timeline-makes-no-sense-nick-saban-comments-on-story-072611-2/,Google Analytics,Unknown ID,1
https://www.outkick.com/alabamas-timeline-makes-no-sense-nick-saban-comments-on-story-072611-2/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/alabamas-timeline-makes-no-sense-nick-saban-comments-on-story-072611-2/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/jay-cutler-and-kristin-cavallari-split-im-crushed-072711/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/jay-cutler-and-kristin-cavallari-split-im-crushed-072711/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/jay-cutler-and-kristin-cavallari-split-im-crushed-072711/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/jay-cutler-and-kristin-cavallari-split-im-crushed-072711/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/jay-cutler-and-kristin-cavallari-split-im-crushed-072711/,Google Analytics,Unknown ID,1
https://www.outkick.com/jay-cutler-and-kristin-cavallari-split-im-crushed-072711/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/jay-cutler-and-kristin-cavallari-split-im-crushed-072711/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/the-complicated-mistress-072711/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/the-complicated-mistress-072711/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/the-complicated-mistress-072711/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/the-complicated-mistress-072711/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/the-complicated-mistress-072711/,Google Analytics,Unknown ID,1
https://www.outkick.com/the-complicated-mistress-072711/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/how-in-the-world-could-alabama-players-have-known-their-jerseys-were-for-sale-072711/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/how-in-the-world-could-alabama-players-have-known-their-jerseys-were-for-sale-072711/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/how-in-the-world-could-alabama-players-have-known-their-jerseys-were-for-sale-072711/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/how-in-the-world-could-alabama-players-have-known-their-jerseys-were-for-sale-072711/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/how-in-the-world-could-alabama-players-have-known-their-jerseys-were-for-sale-072711/,Google Analytics,Unknown ID,1
https://www.outkick.com/how-in-the-world-could-alabama-players-have-known-their-jerseys-were-for-sale-072711/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/how-in-the-world-could-alabama-players-have-known-their-jerseys-were-for-sale-072711/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/what-if-the-steelers-james-harrison-had-to-find-another-job-072811/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/what-if-the-steelers-james-harrison-had-to-find-another-job-072811/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/what-if-the-steelers-james-harrison-had-to-find-another-job-072811/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/what-if-the-steelers-james-harrison-had-to-find-another-job-072811/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/what-if-the-steelers-james-harrison-had-to-find-another-job-072811/,Google Analytics,Unknown ID,1
https://www.outkick.com/what-if-the-steelers-james-harrison-had-to-find-another-job-072811/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/what-if-the-steelers-james-harrison-had-to-find-another-job-072811/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/air-conditioning-and-the-state-of-floridas-rise-to-sports-dominance-072811/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/air-conditioning-and-the-state-of-floridas-rise-to-sports-dominance-072811/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/air-conditioning-and-the-state-of-floridas-rise-to-sports-dominance-072811/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/air-conditioning-and-the-state-of-floridas-rise-to-sports-dominance-072811/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/air-conditioning-and-the-state-of-floridas-rise-to-sports-dominance-072811/,Google Analytics,Unknown ID,1
https://www.outkick.com/air-conditioning-and-the-state-of-floridas-rise-to-sports-dominance-072811/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/air-conditioning-and-the-state-of-floridas-rise-to-sports-dominance-072811/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/julio-jones-signing-a-stack-of-jerseys-in-t-town-menswear-072811/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/julio-jones-signing-a-stack-of-jerseys-in-t-town-menswear-072811/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/julio-jones-signing-a-stack-of-jerseys-in-t-town-menswear-072811/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/julio-jones-signing-a-stack-of-jerseys-in-t-town-menswear-072811/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/julio-jones-signing-a-stack-of-jerseys-in-t-town-menswear-072811/,Google Analytics,Unknown ID,1
https://www.outkick.com/julio-jones-signing-a-stack-of-jerseys-in-t-town-menswear-072811/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/julio-jones-signing-a-stack-of-jerseys-in-t-town-menswear-072811/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/bama-fan-death-threats-all-that-and-a-bag-of-mail-072911/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/bama-fan-death-threats-all-that-and-a-bag-of-mail-072911/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/bama-fan-death-threats-all-that-and-a-bag-of-mail-072911/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/bama-fan-death-threats-all-that-and-a-bag-of-mail-072911/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/bama-fan-death-threats-all-that-and-a-bag-of-mail-072911/,Google Analytics,Unknown ID,1
https://www.outkick.com/bama-fan-death-threats-all-that-and-a-bag-of-mail-072911/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/bama-fan-death-threats-all-that-and-a-bag-of-mail-072911/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/i-kind-of-maybe-a-little-bit-dont-really-like-your-team-072911/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/i-kind-of-maybe-a-little-bit-dont-really-like-your-team-072911/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/i-kind-of-maybe-a-little-bit-dont-really-like-your-team-072911/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/i-kind-of-maybe-a-little-bit-dont-really-like-your-team-072911/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/i-kind-of-maybe-a-little-bit-dont-really-like-your-team-072911/,Google Analytics,Unknown ID,1
https://www.outkick.com/i-kind-of-maybe-a-little-bit-dont-really-like-your-team-072911/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/i-kind-of-maybe-a-little-bit-dont-really-like-your-team-072911/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/things-ive-learned-since-living-in-sec-territory-073111/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/things-ive-learned-since-living-in-sec-territory-073111/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/things-ive-learned-since-living-in-sec-territory-073111/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/things-ive-learned-since-living-in-sec-territory-073111/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/things-ive-learned-since-living-in-sec-territory-073111/,Google Analytics,Unknown ID,1
https://www.outkick.com/things-ive-learned-since-living-in-sec-territory-073111/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/things-ive-learned-since-living-in-sec-territory-073111/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/its-time-for-sec-vs-pac-12-to-open-season-080111/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/its-time-for-sec-vs-pac-12-to-open-season-080111/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/its-time-for-sec-vs-pac-12-to-open-season-080111/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/its-time-for-sec-vs-pac-12-to-open-season-080111/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/its-time-for-sec-vs-pac-12-to-open-season-080111/,Google Analytics,Unknown ID,1
https://www.outkick.com/its-time-for-sec-vs-pac-12-to-open-season-080111/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/its-time-for-sec-vs-pac-12-to-open-season-080111/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/steve-spurriers-lifestyle-changes-for-stephen-garcia-080211/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/steve-spurriers-lifestyle-changes-for-stephen-garcia-080211/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/steve-spurriers-lifestyle-changes-for-stephen-garcia-080211/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/steve-spurriers-lifestyle-changes-for-stephen-garcia-080211/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/steve-spurriers-lifestyle-changes-for-stephen-garcia-080211/,Google Analytics,Unknown ID,1
https://www.outkick.com/steve-spurriers-lifestyle-changes-for-stephen-garcia-080211/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/steve-spurriers-lifestyle-changes-for-stephen-garcia-080211/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/how-yahoo-sports-became-espns-biggest-competitor-080211/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/how-yahoo-sports-became-espns-biggest-competitor-080211/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/how-yahoo-sports-became-espns-biggest-competitor-080211/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/how-yahoo-sports-became-espns-biggest-competitor-080211/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/how-yahoo-sports-became-espns-biggest-competitor-080211/,Google Analytics,Unknown ID,1
https://www.outkick.com/how-yahoo-sports-became-espns-biggest-competitor-080211/,Google Analytics,UA-42407509-2,1
https://www.outkick.com/how-yahoo-sports-became-espns-biggest-competitor-080211/,Google Analytics,G-4PQFY920BX,1
https://www.outkick.com/secs-new-reality-pay-the-coaches-or-lose-080311/,Google Tag Manager,AW-780970426,1
https://www.outkick.com/secs-new-reality-pay-the-coaches-or-lose-080311/,Google Tag Manager,G-NW9WX3ZPEG,1
https://www.outkick.com/secs-new-reality-pay-the-coaches-or-lose-080311/,Google Tag Manager,G-4PQFY920BX,2
https://www.outkick.com/secs-new-reality-pay-the-coaches-or-lose-080311/,Google Tag Manager,UA-42407509-2,1
https://www.outkick.com/secs-new-reality-pay-the-coaches-or-lose-080311/,Google Analytics,Unknown ID,1
https://www.outkick.com/secs-new-reality-pay-the-coaches-or-lose-080311/,Google Analytics,UA-42407509-2,1
